user_tna,response,business_area_id,question_id,user_id,weightage,doc_id
CxlsKTZS5yxP7nJB4eyL,1,fgT0OfrgvOqwyNV5U9O4,libDci5NBZm4QngHkJDD,SjmKqpZEPLXjpUD0NebF8sTbhNT2,5,A65G5CJ7sGRluY7G7lVz
98M4OHspKA2gUCr2COx6,1,DVhvy8x4RkF1e33R0LCW,BOSagTz1DEwdHR2ux2Rm,FABLneKSAa2gyINWqBt3,5,A8kBjMILYKxOfIlicBHs
CxlsKTZS5yxP7nJB4eyL,4,fgT0OfrgvOqwyNV5U9O4,j7jCXPFs9Wtj3neXbAjm,SjmKqpZEPLXjpUD0NebF8sTbhNT2,5,AAAQq8IpiHMSjG3HLG31
FPHSlqRC5G4uQomWo0nQ,1,fgT0OfrgvOqwyNV5U9O4,Ll16QRdyfDlPK3Uyfiwx,VG8yP9PkvuWN8qvdkzTlIEygOEh1,5,AEex4IAsaa9UV8fph98i
fajqhhyyZmQoTKE5KdfX,5,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,G4Uj6rUFy4UJKySww6WwoNjMgl53,5,AHPJ8AtQjSZHDcfoSRbQ
uIcexRFG6wmYyTWpupcP,1,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,AMVmwVipjnhEoL1aCOADJUKbBM82,5,AIFXiLQwvLq4CjJP5cTn
r045EQDtfhCrD41eZqVe,5,fgT0OfrgvOqwyNV5U9O4,VX83M5bb2CzyrK2Sb3zk,Eo1L2swIsxQA5Bz3eJQ8TcOvIvZ2,5,AKfokk9IvI57CaUc3lfT
rj2sdY2VyWEugWRaikhU,5,DVhvy8x4RkF1e33R0LCW,uZ7mbZJhZV4eiCopAhvX,zTAZngLt0tRqvccCRsju6VSVvBI3,5,AP08lItdyh2cZTjJ0EHA
LE1IswSRmVlxiKNdbhDD,5,5XJc8NmM7JP4byHGNGQ9,mYz0Mqyteqs1BmsKugKB,L6EGpTDDbCfn99kuuWvH1xUfRNp1,5,ARFshtuTN1lH3MkH6Zx6
vGYbyditrU4r3cTIdf0l,5,5XJc8NmM7JP4byHGNGQ9,LQLIVlksxormTmLxeZHf,smn6n5EeK5NKIMUVjZfphwxV6Vg2,5,ASUJPsSNaISyynSu5is9
tdFNakoRWKzvSFsXz0XC,1,fgT0OfrgvOqwyNV5U9O4,VOaf6JoDlvXj4lXHhoXJ,W7QJ4HWLyhffbdw3juKGKdYRhcD3,5,AThHRMyKK5nPcK84os1M
ErDl9SlQghQX35wmK5AT,5,fgT0OfrgvOqwyNV5U9O4,dJLQFqRE7LEP58dmC0kg,D7mM3h1hPyXnjotQf93TgRLl6sC2,5,AZgQGEsSbbq9lK90Ytcp
590rF35J5HlBTCFjBDlw,1,fgT0OfrgvOqwyNV5U9O4,XN8muNQZCImSXZPxedCd,KpxDdc6WKcRuFAR8lgsjaKeCrUh1,5,AbIR1qYGP8B5mPzAmn3D
bHbW6B5IqxIFFKPkKVtN,2,DVhvy8x4RkF1e33R0LCW,Kay1M1FvwSlfgs4G74xH,5zm7Ke3WR2UEvZ5vnTEHtX7hJHH2,5,AeOO9fDbc0uWzkz8bmS5
KyTog9eWAuBNhJKvzdhd,4,5XJc8NmM7JP4byHGNGQ9,tcbdCLEBGwr1SUHvzDWq,XH7WqYdn6ocjCUZyQ2ecuSF9uz22,5,AiD1vWbhHzypC6lTyx9T
DeqpbetrDvTqCIs8rhrg,2,5XJc8NmM7JP4byHGNGQ9,sbKBHkdmBX0MmF833EWG,8FXBRfOrzeXQzbm1nVzI6cBdQ3s1,5,AjxIcljyACDQ7ejySAxK
tPAVzcw1R2jSSUhh1UJN,2,5XJc8NmM7JP4byHGNGQ9,LQLIVlksxormTmLxeZHf,CJOaMQXpnnSAV7b8veWcm0UN2Sh1,5,Ak5WyFyDOCDhKoT39TeG
KyTog9eWAuBNhJKvzdhd,2,5XJc8NmM7JP4byHGNGQ9,iEPSx2FDRORW55Vtw7Ny,XH7WqYdn6ocjCUZyQ2ecuSF9uz22,5,AkvrtyS1IutYkTJHF37G
cIS3ofGVsMYSBxK3nUwy,5,fgT0OfrgvOqwyNV5U9O4,j8E5gBXcKLvqsDExPIfr,QkGIxap4CjSntyzRB74NMcuQosb2,5,AlCOHLESLRaFC6DUNoHk
O2hkHgibXRTnCFQXX6uU,4,fgT0OfrgvOqwyNV5U9O4,10Yd1mpkI7SyEk5ECoV4,eFlHh9WGs6aEDa3cQfKlyvoaYZq1,5,AuASwHBp9lnp98FbwrzJ
PnuKlvsbfOiTO5Qs6lCr,2,DVhvy8x4RkF1e33R0LCW,RjWqOht44J23hkcVN7pu,O8QVzBM7nvQPNnBJWMy6SKHDTNl1,5,B5diTHJbhKD1S7eXHdwu
GwmQjgT1nlOctYWKKaf2,3,DVhvy8x4RkF1e33R0LCW,onoRbiDNcsh8RaWjfLhd,mPtZrbuOPzZcc2dFtwqcp3WY0Dl1,5,BBOEBXrgqme6RG0wS4L4
feauK6VlFBQu3YEkXFD5,3,fgT0OfrgvOqwyNV5U9O4,48wAtJwfiWEMawV5FguX,ekSOsG5Uofbz5orSgpvZY5p7Zl32,5,BHXo3kSCVcKyescF9ree
ZqFU4SNZTEjespP1Y2k5,2,DVhvy8x4RkF1e33R0LCW,8NPpqQFtsXh6bWZzuOBP,1z82JCiGUgQfoRuoYaa1AlCnwcq2,5,BI6n38GCzKWQlgqUBiZJ
r045EQDtfhCrD41eZqVe,5,fgT0OfrgvOqwyNV5U9O4,q5xQTFdGgFsei2AVjQnf,Eo1L2swIsxQA5Bz3eJQ8TcOvIvZ2,5,BLRY7Cf7bLYBHaKHVYg9
UERX8lmUZV4w2ZmwKvOO,2,DVhvy8x4RkF1e33R0LCW,8NPpqQFtsXh6bWZzuOBP,2nknZIdftuV5TpOVoh6Z7DHzIYQ2,5,BODlRsgBqYzO6egynec6
tPAVzcw1R2jSSUhh1UJN,4,5XJc8NmM7JP4byHGNGQ9,YhleN2IBPLeSghGnSCHB,CJOaMQXpnnSAV7b8veWcm0UN2Sh1,5,BRptQF2AzAWLyQY7m3RL
r045EQDtfhCrD41eZqVe,5,fgT0OfrgvOqwyNV5U9O4,RNhKR1v9NdjqLtQDmRwz,Eo1L2swIsxQA5Bz3eJQ8TcOvIvZ2,5,BUfhpLsTfpWd7Vr8a6lG
RUfMXrOC6ZHxDAn93QOc,1,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,9RK03EilZxYBrJO8ydI3OPoIO1p1,5,BYCjyYX5CAug6b4eqaw6
tdFNakoRWKzvSFsXz0XC,5,fgT0OfrgvOqwyNV5U9O4,dJLQFqRE7LEP58dmC0kg,W7QJ4HWLyhffbdw3juKGKdYRhcD3,5,BYTxSRRurld7KdWIBtUB
lNsIOCSThcYYmPaHBkOX,3,fgT0OfrgvOqwyNV5U9O4,qzwyyrrq0NWOqdb86DpE,l4LQR7X3XMPC4FSNh5tpkKasthc2,5,Bb25xvu0ow7L8MZciMdR
UVHc70M0SJrWg1ZPCj7Y,1,DVhvy8x4RkF1e33R0LCW,IEafiQxZ4JUY3aDbxfQp,pAyHzNDqMlThVfsZRP1yZFefzpt2,5,BbU347J8cbr70kq2Pfrt
GrlzHnmDQKrHVksGzaL7,2,fgT0OfrgvOqwyNV5U9O4,dJLQFqRE7LEP58dmC0kg,S0QaAK5g5CZMxax3jgdCcBbCZSk1,5,Bbkht1PMZDRQLhyiQgfE
9NijZqZOOom8yZR2ab5H,4,DVhvy8x4RkF1e33R0LCW,Brrpjhx6gb5C0VpZyBJp,pmnVqGMVZjfvYqMbx9CmqZxpUlv1,5,BcFKtCd8IIu8xt2PsuiG
t5cfKJZux7Hdbk1mOL6X,1,DVhvy8x4RkF1e33R0LCW,qkAEiYC1CwrtJEaiSg8H,iAnXPXx97LSLvgbHRjFR1K9BKTR2,5,BcqUwOjpcepAzdbEzJgN
DeqpbetrDvTqCIs8rhrg,5,5XJc8NmM7JP4byHGNGQ9,7DsAg4E3f6SJFNhAkdiI,8FXBRfOrzeXQzbm1nVzI6cBdQ3s1,5,Bd9yUrvkwPkKb78q4Pnj
Pp5bVauC0lIflNzv5bt3,4,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,To8o4sNi9zVCTxcdiwLJB4HSjCI3,5,BgYiD2PfDfow5to2bO7g
YEmSBx2bBnehEa9qe2S1,5,DVhvy8x4RkF1e33R0LCW,Kay1M1FvwSlfgs4G74xH,ZmaM58fwdceFEtaBrRIqd3xvgWf2,5,BilR1oDuvmKHOtiT1Eh9
M1OEENCfJuH56GyoKEXD,1,DVhvy8x4RkF1e33R0LCW,Kay1M1FvwSlfgs4G74xH,ys4Osac7BnWZcIGGzi9hnM8fVgn2,5,BjI5KD5PWvz4fgyaeEsn
WlEq3P6P2IT2m6eUHh4h,1,5XJc8NmM7JP4byHGNGQ9,GUbuHjCEIT4PM5Sg6Sls,mNjQEuXtRBPN34tbi5Sv4j9Ijts2,5,BjKx1n2KMMuE3RcVlbVi
rxfjFMYQmZpi4ph5zolS,1,fgT0OfrgvOqwyNV5U9O4,heZJwjxQvbLK9NQeb5Ia,AnqLRONEWehBvtpdhKwWejKfCP43,5,BoHmhydVmkzotXxXaAA1
yfvgA2Hp5MYTYJ9aVpT1,2,5XJc8NmM7JP4byHGNGQ9,YhleN2IBPLeSghGnSCHB,Fg0GAsNnoXR2shWY12MPQcZalYA2,5,BrAMh7gsCte38yFfT5dV
dByU8tkQzTAZ65EPf3f6,1,5XJc8NmM7JP4byHGNGQ9,mYz0Mqyteqs1BmsKugKB,zSa3ZsxHPHbSTl2iZ7PRymT2AJI3,5,BrHnPtAk9it1w131gvyW
UERX8lmUZV4w2ZmwKvOO,2,DVhvy8x4RkF1e33R0LCW,PyR5YNBqOZiDLErR9iS5,2nknZIdftuV5TpOVoh6Z7DHzIYQ2,5,Bt6YCmtXl70OJboBjxst
2Nvbo1DgM9zWYbUuRtsF,5,5XJc8NmM7JP4byHGNGQ9,RKvhCAmzgXxAeQ1G5MdY,uQfr8CYTLhOe51KzXMzui5KzdPk1,5,BtFpH7N6K5RQk1J3V3Ck
lYB1aiu9QtFAnXM3KvKL,4,DVhvy8x4RkF1e33R0LCW,O6iVQdsly9Yl8wejL0Vx,HwquyzEz5iSKAgcC77j884Ar9q33,5,C9LU4fWdNSTeJTTTSXeL
O2hkHgibXRTnCFQXX6uU,5,fgT0OfrgvOqwyNV5U9O4,nTXYQJGUm67FOcWli0Jm,eFlHh9WGs6aEDa3cQfKlyvoaYZq1,5,CCrfhiaQNSkKywrry77M
LQKedDozrk6KNiwrXVLG,4,fgT0OfrgvOqwyNV5U9O4,ugKI8ASKJ1FpLsb0BHHC,cJiBmQGfsObNWe8FOug2lkFNBtH3,5,CHnVYKrSYG7IeXBkVDfi
WlEq3P6P2IT2m6eUHh4h,4,5XJc8NmM7JP4byHGNGQ9,SwjiKVJ9jlB8yjvaxXmH,mNjQEuXtRBPN34tbi5Sv4j9Ijts2,5,CJCyFDR1yGpSu7GGl54u
lNsIOCSThcYYmPaHBkOX,1,fgT0OfrgvOqwyNV5U9O4,g1EReXStyDo2ujzmd85L,l4LQR7X3XMPC4FSNh5tpkKasthc2,5,CNooAS8GNhPRdaSJG7dQ
bL9IqwqRODJYilqIMg4B,3,DVhvy8x4RkF1e33R0LCW,Oj3M3X3PnhpR6Tj8xkO1,MQYXfBhJB9XB9McxnPYl3na2ABA2,5,CT70iWPvUG2Ruit9aNAc
DCuEW1vkM0g2LxOYwytT,2,fgT0OfrgvOqwyNV5U9O4,vo9JGcTR5kRlmGPMQesU,LDjIHEbH8PQPrm6kuikuQ41WeOz2,5,CTyeJjztaWREjpOTvms4
tdFNakoRWKzvSFsXz0XC,1,fgT0OfrgvOqwyNV5U9O4,3lnh0y3acMtuToCYj6gK,W7QJ4HWLyhffbdw3juKGKdYRhcD3,5,CVhoIN1fGKoq23TY8QyE
bI7gPAF5nB9o6APqhTRP,4,fgT0OfrgvOqwyNV5U9O4,hJpNoZ5djhudVN6IcpkC,qmoyuPJBHugKI1d3kx7Ej4yTffH3,5,CbAqZ7n2Msvf3MT95fB8
bL9IqwqRODJYilqIMg4B,1,DVhvy8x4RkF1e33R0LCW,ID7zRHIxcOnCU5T0Zd2T,MQYXfBhJB9XB9McxnPYl3na2ABA2,5,CbxmQi8M5wEQkMiVccHz
LE1IswSRmVlxiKNdbhDD,5,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,L6EGpTDDbCfn99kuuWvH1xUfRNp1,5,CdnHViuflFYwxkK6xZWV
hH8NtiCQB1BSoLifWCVt,3,fgT0OfrgvOqwyNV5U9O4,j2EBfmznYTQ5YD93XatQ,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,CeD3wvzotkCqNgiQwPgz
yliKdUSeavARrmYEmwSh,5,fgT0OfrgvOqwyNV5U9O4,j7jCXPFs9Wtj3neXbAjm,yx6gxxsmz9eA38igduymOqGUSei2,5,CgFjHck9n7hGGyInNbTt
JAOSe8xJTWDxP2PzNVyL,5,fgT0OfrgvOqwyNV5U9O4,RXpLEZilEq3f7pn7E7Zl,Yi0EU4aIUUOVfVSfTNoXj2mLwsO2,5,Ck3ev2mUdng0YDrKdHHf
O2hkHgibXRTnCFQXX6uU,4,fgT0OfrgvOqwyNV5U9O4,AQnHZf9EzWqtwQl1RE9v,eFlHh9WGs6aEDa3cQfKlyvoaYZq1,5,CkkofQz0HYyfeYlIHGoK
YJpgQS73O8t7eQzTtRGT,1,DVhvy8x4RkF1e33R0LCW,GNZjRwLsqSlTpzc3o58B,ytiJ8UFoVLT6SqWyltSMQL1cTVE3,5,CnjO8F11XJyBO5o4l7rB
vaGPMUvNvYTekFdg7HgJ,1,DVhvy8x4RkF1e33R0LCW,8NPpqQFtsXh6bWZzuOBP,aedp4fqc6Rh0AFe68PyJQqlvNtA2,5,CsMMFbKVZk7H9whZyGdt
R1kat1I55eoQ07qgj4g8,1,DVhvy8x4RkF1e33R0LCW,Oj3M3X3PnhpR6Tj8xkO1,9gULcxfIZYRfZS7srPDkqJd9dgj1,5,CscfbtuimiWFRUyZgNCG
98M4OHspKA2gUCr2COx6,1,DVhvy8x4RkF1e33R0LCW,FDw4zq0Y4btDCnsz6ZeI,FABLneKSAa2gyINWqBt3,5,Cv6lmFlplKnmij4RTbOj
590rF35J5HlBTCFjBDlw,4,fgT0OfrgvOqwyNV5U9O4,RXpLEZilEq3f7pn7E7Zl,KpxDdc6WKcRuFAR8lgsjaKeCrUh1,5,CwUe7HVDecXxQRYGXPgB
CfTtX68f7VK8yvylkor2,5,DVhvy8x4RkF1e33R0LCW,F6uYbv01RK5gB5bxhF8d,P9vShCbDYrQx5fNpT4nzuFDFkfg2,5,CxqvU7xoAZgCiIrYb3Ax
Csr4BRi6WSe7IIyXIMiq,2,DVhvy8x4RkF1e33R0LCW,uzYgRwlAprpvhGlIHPW7,kkvgyPxwh3YNcI2EoJTpSV1LdYg1,5,CxucNkzpPsDVPjTu2kyJ
VpLZNw4FAqRZFVoxtErp,2,fgT0OfrgvOqwyNV5U9O4,49qm0aciuh5J6uL7Sy66,wStuiciHRnR2M2XiyNOOfTaDIo12,5,CzSqWhTRf2EUQ6wGnjqZ
D68RgntXqpivJbWi7hb3,3,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,jugND2HdDRRBnOpYVIu04WFWqsr1,5,Czs3Mx7RGSVJ1RQszrfd
JtcxDLFHdRsOFy9wd31E,1,DVhvy8x4RkF1e33R0LCW,ODdq9oNrdzS21EidxQgQ,IFDm54DyLvVZ0WZSjt0zTxH47bo1,5,D5AzuRvL0IyXRjUmVO4j
ErDl9SlQghQX35wmK5AT,1,fgT0OfrgvOqwyNV5U9O4,bsdwSjhrHOzVKtw1lTKB,D7mM3h1hPyXnjotQf93TgRLl6sC2,5,D8eqW6xMbU8fC4JOF57y
bI7gPAF5nB9o6APqhTRP,1,fgT0OfrgvOqwyNV5U9O4,wuFt4va68jwXpppS4giB,qmoyuPJBHugKI1d3kx7Ej4yTffH3,5,D8yZZXKVGSKfKZnjrGJM
YEmSBx2bBnehEa9qe2S1,3,DVhvy8x4RkF1e33R0LCW,KctSHUbWEqbzl66q7DjD,ZmaM58fwdceFEtaBrRIqd3xvgWf2,5,D9mRPk1dRErLSn2dzRYj
0veIMS0uBJjKUJdB4J54,3,5XJc8NmM7JP4byHGNGQ9,RKvhCAmzgXxAeQ1G5MdY,P826jMa6MjX1bsbNvzrQwb5OBNq2,5,DB1JfdV49F9rf3xly3RS
FPHSlqRC5G4uQomWo0nQ,2,fgT0OfrgvOqwyNV5U9O4,j8E5gBXcKLvqsDExPIfr,VG8yP9PkvuWN8qvdkzTlIEygOEh1,5,DGyG0E0e3iLAbnisWvr2
dByU8tkQzTAZ65EPf3f6,5,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,zSa3ZsxHPHbSTl2iZ7PRymT2AJI3,5,DILZ8v8ar7gjYXbS2LIY
590rF35J5HlBTCFjBDlw,1,fgT0OfrgvOqwyNV5U9O4,iEPGSo13vunH3zSnNkIy,KpxDdc6WKcRuFAR8lgsjaKeCrUh1,5,DWXRZeIpedzxDeNE2pO2
JtcxDLFHdRsOFy9wd31E,4,DVhvy8x4RkF1e33R0LCW,JGIDuyQVIU3BKIoKqaFb,IFDm54DyLvVZ0WZSjt0zTxH47bo1,5,DaXkolVHNPb3BB8ANo6H
uIcexRFG6wmYyTWpupcP,3,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,AMVmwVipjnhEoL1aCOADJUKbBM82,5,Deeyb8MUOuVu8EfnwFhy
Oeci1Q9AIXEGyYD56N9l,4,5XJc8NmM7JP4byHGNGQ9,mYz0Mqyteqs1BmsKugKB,6rhLjWRPisapR6OlD05QNOOyXWH3,5,DiKBUAbeDDRGFrwCbuLr
u8vrmievZR6PwFFBzMeA,1,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,NulY1xCe4xR3hFfDvYop39LPvC22,5,DiQYdP6IWu5OlN3ripgl
UznpDfH8uhma68xlHcF9,3,5XJc8NmM7JP4byHGNGQ9,LQLIVlksxormTmLxeZHf,HYJvkfatcCcheAfCx5zkSQ5t7ku1,5,DkilIRFVnTyQAVzFZg2B
UVHc70M0SJrWg1ZPCj7Y,4,DVhvy8x4RkF1e33R0LCW,2sQpPmF2d7YzRmg6yGyF,pAyHzNDqMlThVfsZRP1yZFefzpt2,5,Dko0hvNQj4HmxpOk3r2z
Pp5bVauC0lIflNzv5bt3,3,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,To8o4sNi9zVCTxcdiwLJB4HSjCI3,5,DkqIpKsbftYAq1g2cmTu
GwmQjgT1nlOctYWKKaf2,2,DVhvy8x4RkF1e33R0LCW,BsXqaxlnvvvgO76dUNAE,mPtZrbuOPzZcc2dFtwqcp3WY0Dl1,5,DpX6UP7RTqJsmuprqPum
0OG2OKcS4HVVo9AYi3gr,5,fgT0OfrgvOqwyNV5U9O4,XOqwmsqyn9WF0eRje6jB,vgBl61ybIqgrGxyeXQV8AKbiusd2,5,DpjINtA9H0rEbKkRyAtV
yliKdUSeavARrmYEmwSh,4,fgT0OfrgvOqwyNV5U9O4,sT1c6P6v9vSwmEQEb8J2,yx6gxxsmz9eA38igduymOqGUSei2,5,Dt12w54mIWfWB2rgVkTd
UERX8lmUZV4w2ZmwKvOO,2,DVhvy8x4RkF1e33R0LCW,GNZjRwLsqSlTpzc3o58B,2nknZIdftuV5TpOVoh6Z7DHzIYQ2,5,DvIXMEW65Cd820nOcuN3
Sr21QL1tct5S86A4NxxZ,5,fgT0OfrgvOqwyNV5U9O4,WWVT46P7dfP9od7jn1Ew,Vcz6mgAq33PXyLZy3FNXCU8HjjF2,5,E0gJ3STJqePpcVzoytoB
GwmQjgT1nlOctYWKKaf2,2,DVhvy8x4RkF1e33R0LCW,bPTkYLj37nfvbHwiOky0,mPtZrbuOPzZcc2dFtwqcp3WY0Dl1,5,E8MILGkjdnuiVXXIOAnQ
hH8NtiCQB1BSoLifWCVt,4,fgT0OfrgvOqwyNV5U9O4,j7jCXPFs9Wtj3neXbAjm,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,EBKETPTIbgsx84EDmIB3
ZqFU4SNZTEjespP1Y2k5,4,DVhvy8x4RkF1e33R0LCW,7xGXdCxLQ1tgksaPUVIj,1z82JCiGUgQfoRuoYaa1AlCnwcq2,5,EFj02FYJSSqU0xUWOaHs
Oeci1Q9AIXEGyYD56N9l,3,5XJc8NmM7JP4byHGNGQ9,FC12z9Qpvu6s7KO5fCSz,6rhLjWRPisapR6OlD05QNOOyXWH3,5,EGz1MJ17ct55R3sASCri
vaGPMUvNvYTekFdg7HgJ,3,DVhvy8x4RkF1e33R0LCW,Au8JDIxiuHu8vsCtv4ok,aedp4fqc6Rh0AFe68PyJQqlvNtA2,5,EIFwc6dDYgBCVTVMnNMj
Csr4BRi6WSe7IIyXIMiq,4,DVhvy8x4RkF1e33R0LCW,HtlWuxuLoHCyt1ThyxMs,kkvgyPxwh3YNcI2EoJTpSV1LdYg1,5,EIiKk9QeAOTS1ZPi0rkq
7EFUIRUfUMAZjqS2m01m,2,fgT0OfrgvOqwyNV5U9O4,GHh7KgO9YuGzVLXlXkfc,77sRBrDboIY4oHrsKXI8GufGweh1,5,EIwB7JxT8IpOHr8lbW9V
LVfUdrYr7cJBNynq9q6c,4,fgT0OfrgvOqwyNV5U9O4,syF21kBnzfDUKQPLnHRt,ielRtq6SWeZf1kU9DqP4DCeCfKV2,5,ENkHJ3ShurXe8UgIQvXB
JAOSe8xJTWDxP2PzNVyL,5,fgT0OfrgvOqwyNV5U9O4,XOqwmsqyn9WF0eRje6jB,Yi0EU4aIUUOVfVSfTNoXj2mLwsO2,5,ENm5lMTjtEBrd9G1DwU7
hH8NtiCQB1BSoLifWCVt,5,fgT0OfrgvOqwyNV5U9O4,t6paUv1L7fTZhizHH26p,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,EOhwfq7U0YUGx0AJQtbF
KyTog9eWAuBNhJKvzdhd,1,5XJc8NmM7JP4byHGNGQ9,7DsAg4E3f6SJFNhAkdiI,XH7WqYdn6ocjCUZyQ2ecuSF9uz22,5,EOoUvpetXqd71XyJEzQs
GwmQjgT1nlOctYWKKaf2,4,DVhvy8x4RkF1e33R0LCW,uzYgRwlAprpvhGlIHPW7,mPtZrbuOPzZcc2dFtwqcp3WY0Dl1,5,ERbHS5dWGIGy3oP9DFK9
bo4SF4kvhGP8M930yPFV,5,DVhvy8x4RkF1e33R0LCW,1CkTxvwSkJn88vz6WDOq,Ilu1l56rhXR2ONBr8m6SjoJpvhD3,5,ESUD6HGQQfHB42NXFBkG
cIS3ofGVsMYSBxK3nUwy,2,fgT0OfrgvOqwyNV5U9O4,T8xGiQpUhg7YPqoFhEKw,QkGIxap4CjSntyzRB74NMcuQosb2,5,EUNvnh08TsBpr29fuQP5
UL1XkE78MqkiCi6g88CF,5,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,L7qkdSD0MQYv39xtXqIHziLKC583,5,EWRNW1B4svFc1Db3amDs
bI7gPAF5nB9o6APqhTRP,5,fgT0OfrgvOqwyNV5U9O4,OsWlvXFfGDnczWd9QItX,qmoyuPJBHugKI1d3kx7Ej4yTffH3,5,EcDWXF3zINCpcrXcXfEI
0veIMS0uBJjKUJdB4J54,1,5XJc8NmM7JP4byHGNGQ9,dlijZFWEanM2nzm5VLQW,P826jMa6MjX1bsbNvzrQwb5OBNq2,5,EhPAXzL9FHKpEWNnX5sx
Csr4BRi6WSe7IIyXIMiq,2,DVhvy8x4RkF1e33R0LCW,PyR5YNBqOZiDLErR9iS5,kkvgyPxwh3YNcI2EoJTpSV1LdYg1,5,Ehgrf7SxHrYl7IhKRTUq
CSv4j34zGqT5vtjaoPgg,1,fgT0OfrgvOqwyNV5U9O4,lBOppPraWt1sFvFGNBxP,lwuTvDMTdiWwHa88PVgUxYGD54D2,5,Ehs2yW0IXRMuuX6FRu5y
HREJHoA3y0C6cG2ObiHa,5,fgT0OfrgvOqwyNV5U9O4,Ukut3gBcWVHwlAymona9,YTayqLu4jVZcVUliuMmFEKolcmL2,5,Ej775hMapseP7hhWFgXa
feauK6VlFBQu3YEkXFD5,1,fgT0OfrgvOqwyNV5U9O4,sT1c6P6v9vSwmEQEb8J2,ekSOsG5Uofbz5orSgpvZY5p7Zl32,5,EkZrSChTutGAOd5XVyU1
9NijZqZOOom8yZR2ab5H,2,DVhvy8x4RkF1e33R0LCW,aiaqT61lYJjRdk6KaSUs,pmnVqGMVZjfvYqMbx9CmqZxpUlv1,5,En0sYH5moxSRsaPPWIVW
rUR6FsV9VkahVrXDGj3m,5,DVhvy8x4RkF1e33R0LCW,kXJgKkTRJAlf6HhfVHAk,9WKeAnyrCthrlQQZjRG38rdjzCj1,5,EnwlhpaIKJ8pk8CM99kP
CfTtX68f7VK8yvylkor2,1,DVhvy8x4RkF1e33R0LCW,QIRwlddIWUfsn0gx7bQr,P9vShCbDYrQx5fNpT4nzuFDFkfg2,5,EoNUloDfTYAiPkc4hr3B
RUfMXrOC6ZHxDAn93QOc,2,5XJc8NmM7JP4byHGNGQ9,sbKBHkdmBX0MmF833EWG,9RK03EilZxYBrJO8ydI3OPoIO1p1,5,EqrztCs3ZetZvyZa35Ip
AlAL7qJchFQw7ZWsJL8O,3,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,KH0Fj3Ku1WNtCAa5p8QvwgrHulh1,5,Ers0GhYLVJA3TzhQIYyb
DCuEW1vkM0g2LxOYwytT,1,fgT0OfrgvOqwyNV5U9O4,7rKuYSPRdEZ6mqY5gCHg,LDjIHEbH8PQPrm6kuikuQ41WeOz2,5,Es6fIqDGQ0MNszGq57WB
9nhNNLm4GAPEQxpD2df4,5,5XJc8NmM7JP4byHGNGQ9,lJy5tO7Bf1IjploRwmhV,uz3tYfOTpnR2x6gdygZOeO5pnTf1,5,Eu2hwnJV1LbCJ2OkRVuu
hq4qiSbNocL8dpo0w0Lp,3,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,qqO37uLDAocRnSeh27r6HEBYjiB3,5,F4EYkhiB2ozZzB1Cwbr1
bHbW6B5IqxIFFKPkKVtN,2,DVhvy8x4RkF1e33R0LCW,FDw4zq0Y4btDCnsz6ZeI,5zm7Ke3WR2UEvZ5vnTEHtX7hJHH2,5,F6ajhdxebuWYYRAMK00L
iHgpcmvvLBGOxfotyNeO,2,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,C5x6jCTdXofDiAKppGDZZe3Cxnw1,5,F7UE2cuKAcfj8KUQbasl
bI7gPAF5nB9o6APqhTRP,5,fgT0OfrgvOqwyNV5U9O4,VVsiDIYoc7wt7x7rsqal,qmoyuPJBHugKI1d3kx7Ej4yTffH3,5,F8qt3gE2iNNLrZSzFoon
ErDl9SlQghQX35wmK5AT,5,fgT0OfrgvOqwyNV5U9O4,Ll16QRdyfDlPK3Uyfiwx,D7mM3h1hPyXnjotQf93TgRLl6sC2,5,FAouVj04zjj2v9Ctz2Yy
Rp1OnzKSd4tNmUMfgOPj,2,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,olY9c6XWEMUXp2rFeIoYxzF6I6h2,5,FEBfpeiFpYj8iru3J4Ue
